name,day,hour,bike_stands_mean,available_bikes_mean,available_bike_stands_mean
EXCHEQUER STREET,Saturday,19,24.0,24.0,0.0
EXCHEQUER STREET,Saturday,20,24.0,22.0,2.0
EXCHEQUER STREET,Saturday,21,24.0,23.0,1.0
EXCHEQUER STREET,Saturday,22,24.0,22.0,2.0
EXCHEQUER STREET,Saturday,23,24.0,17.0,7.0
EXCHEQUER STREET,Sunday,0,24.0,16.0,8.0
EXCHEQUER STREET,Sunday,1,24.0,17.0,7.0
EXCHEQUER STREET,Sunday,2,24.0,16.0,8.0
EXCHEQUER STREET,Sunday,3,24.0,16.0,8.0
EXCHEQUER STREET,Sunday,4,24.0,16.0,8.0
EXCHEQUER STREET,Sunday,5,24.0,18.0,6.0
EXCHEQUER STREET,Sunday,6,24.0,21.0,3.0
EXCHEQUER STREET,Sunday,7,24.0,18.0,6.0
EXCHEQUER STREET,Sunday,8,24.0,19.0,5.0
EXCHEQUER STREET,Sunday,9,24.0,19.0,5.0
EXCHEQUER STREET,Sunday,10,24.0,19.0,5.0
EXCHEQUER STREET,Sunday,11,24.0,24.0,0.0
EXCHEQUER STREET,Sunday,12,24.0,23.0,1.0
EXCHEQUER STREET,Sunday,13,24.0,20.0,4.0
EXCHEQUER STREET,Sunday,14,24.0,19.0,5.0
EXCHEQUER STREET,Sunday,15,24.0,22.0,2.0
EXCHEQUER STREET,Sunday,16,24.0,18.0,6.0
EXCHEQUER STREET,Sunday,17,24.0,11.0,13.0
EXCHEQUER STREET,Sunday,18,24.0,11.0,13.0
EXCHEQUER STREET,Sunday,19,24.0,17.0,7.0
EXCHEQUER STREET,Sunday,20,24.0,19.0,5.0
EXCHEQUER STREET,Sunday,21,24.0,16.0,8.0
EXCHEQUER STREET,Sunday,22,24.0,11.0,13.0
EXCHEQUER STREET,Sunday,23,24.0,8.0,16.0
EXCHEQUER STREET,Thursday,0,24.0,0.0,24.0
EXCHEQUER STREET,Thursday,1,24.0,0.0,24.0
EXCHEQUER STREET,Thursday,2,24.0,0.0,24.0
EXCHEQUER STREET,Thursday,3,24.0,0.0,24.0
EXCHEQUER STREET,Thursday,4,24.0,0.0,24.0
EXCHEQUER STREET,Thursday,5,24.0,6.0,18.0
EXCHEQUER STREET,Thursday,6,24.0,7.0,17.0
EXCHEQUER STREET,Thursday,7,24.0,7.0,16.0
EXCHEQUER STREET,Thursday,8,24.0,15.0,8.0
EXCHEQUER STREET,Thursday,9,24.0,15.0,8.0
EXCHEQUER STREET,Thursday,10,24.0,20.0,4.0
EXCHEQUER STREET,Thursday,11,24.0,22.0,2.0
EXCHEQUER STREET,Thursday,12,24.0,22.0,2.0
EXCHEQUER STREET,Thursday,13,24.0,17.0,7.0
EXCHEQUER STREET,Thursday,14,24.0,14.0,10.0
EXCHEQUER STREET,Thursday,15,24.0,10.0,14.0
EXCHEQUER STREET,Thursday,16,24.0,11.0,13.0
EXCHEQUER STREET,Thursday,17,24.0,16.0,8.0
EXCHEQUER STREET,Thursday,18,24.0,14.0,10.0
EXCHEQUER STREET,Thursday,19,24.0,14.0,10.0
EXCHEQUER STREET,Thursday,20,24.0,12.0,12.0
EXCHEQUER STREET,Thursday,21,24.0,14.0,10.0
EXCHEQUER STREET,Thursday,22,24.0,6.0,18.0
EXCHEQUER STREET,Thursday,23,24.0,2.0,22.0
EXCHEQUER STREET,Tuesday,0,24.0,5.0,19.0
EXCHEQUER STREET,Tuesday,1,24.0,5.0,19.0
EXCHEQUER STREET,Tuesday,2,24.0,5.0,19.0
EXCHEQUER STREET,Tuesday,3,24.0,5.0,19.0
EXCHEQUER STREET,Tuesday,4,24.0,6.0,18.0
EXCHEQUER STREET,Tuesday,5,24.0,12.0,12.0
EXCHEQUER STREET,Tuesday,6,24.0,12.0,12.0
EXCHEQUER STREET,Tuesday,7,24.0,15.0,9.0
EXCHEQUER STREET,Tuesday,8,24.0,9.0,14.0
EXCHEQUER STREET,Tuesday,9,24.0,11.0,12.0
EXCHEQUER STREET,Tuesday,10,24.0,15.0,9.0
EXCHEQUER STREET,Tuesday,11,24.0,18.0,6.0
EXCHEQUER STREET,Tuesday,12,24.0,22.0,2.0
EXCHEQUER STREET,Tuesday,13,24.0,18.0,6.0
EXCHEQUER STREET,Tuesday,14,24.0,17.0,6.0
EXCHEQUER STREET,Tuesday,15,24.0,15.0,8.0
EXCHEQUER STREET,Tuesday,16,24.0,8.0,16.0
EXCHEQUER STREET,Tuesday,17,24.0,7.0,17.0
EXCHEQUER STREET,Tuesday,18,24.0,12.0,12.0
EXCHEQUER STREET,Tuesday,19,24.0,5.0,19.0
EXCHEQUER STREET,Tuesday,20,24.0,4.0,20.0
EXCHEQUER STREET,Tuesday,21,24.0,4.0,20.0
EXCHEQUER STREET,Tuesday,22,24.0,1.0,23.0
EXCHEQUER STREET,Tuesday,23,24.0,0.0,24.0
EXCHEQUER STREET,Wednesday,0,24.0,0.0,24.0
EXCHEQUER STREET,Wednesday,1,24.0,0.0,24.0
EXCHEQUER STREET,Wednesday,2,24.0,0.0,24.0
EXCHEQUER STREET,Wednesday,3,24.0,0.0,24.0
EXCHEQUER STREET,Wednesday,4,24.0,1.0,23.0
EXCHEQUER STREET,Wednesday,5,24.0,6.0,18.0
EXCHEQUER STREET,Wednesday,6,24.0,9.0,15.0
EXCHEQUER STREET,Wednesday,7,24.0,10.0,14.0
EXCHEQUER STREET,Wednesday,8,24.0,10.0,14.0
EXCHEQUER STREET,Wednesday,9,24.0,17.0,7.0
EXCHEQUER STREET,Wednesday,10,24.0,20.0,4.0
EXCHEQUER STREET,Wednesday,11,24.0,19.0,5.0
EXCHEQUER STREET,Wednesday,12,24.0,20.0,4.0
EXCHEQUER STREET,Wednesday,13,24.0,17.0,7.0
EXCHEQUER STREET,Wednesday,14,24.0,17.0,7.0
EXCHEQUER STREET,Wednesday,15,24.0,20.0,4.0
EXCHEQUER STREET,Wednesday,16,24.0,16.0,8.0
EXCHEQUER STREET,Wednesday,17,24.0,14.0,10.0
EXCHEQUER STREET,Wednesday,18,24.0,9.0,15.0
EXCHEQUER STREET,Wednesday,19,24.0,4.0,20.0
EXCHEQUER STREET,Wednesday,20,24.0,3.0,21.0
EXCHEQUER STREET,Wednesday,21,24.0,3.0,21.0
EXCHEQUER STREET,Wednesday,22,24.0,0.0,24.0
EXCHEQUER STREET,Wednesday,23,24.0,0.0,24.0
EXCISE WALK,Friday,0,40.0,24.0,16.0
EXCISE WALK,Friday,1,40.0,24.0,16.0
EXCISE WALK,Friday,2,40.0,24.0,16.0
EXCISE WALK,Friday,3,40.0,24.0,16.0
EXCISE WALK,Friday,4,40.0,10.0,30.0
EXCISE WALK,Friday,5,40.0,6.0,34.0
EXCISE WALK,Friday,6,40.0,8.0,32.0
EXCISE WALK,Friday,7,40.0,14.0,25.0
EXCISE WALK,Friday,8,40.0,23.0,17.0
EXCISE WALK,Friday,9,40.0,23.0,16.0
EXCISE WALK,Friday,10,40.0,25.0,14.0
EXCISE WALK,Friday,11,40.0,18.0,21.0
EXCISE WALK,Friday,12,40.0,19.0,20.0
EXCISE WALK,Friday,13,40.0,20.0,19.0
EXCISE WALK,Friday,14,40.0,19.0,20.0
EXCISE WALK,Friday,15,40.0,18.0,22.0
EXCISE WALK,Friday,16,40.0,22.0,18.0
EXCISE WALK,Friday,17,40.0,21.0,19.0
EXCISE WALK,Friday,18,40.0,20.0,20.0
EXCISE WALK,Friday,19,40.0,17.0,23.0
EXCISE WALK,Friday,20,40.0,13.0,27.0
EXCISE WALK,Friday,21,40.0,8.0,32.0
EXCISE WALK,Friday,22,40.0,8.0,32.0
EXCISE WALK,Friday,23,40.0,7.0,33.0
EXCISE WALK,Monday,0,40.0,11.0,29.0
EXCISE WALK,Monday,1,40.0,11.0,29.0
EXCISE WALK,Monday,2,40.0,11.0,29.0
EXCISE WALK,Monday,3,40.0,11.0,29.0
EXCISE WALK,Monday,4,40.0,11.0,29.0
EXCISE WALK,Monday,5,40.0,2.0,38.0
EXCISE WALK,Monday,6,40.0,1.0,39.0
EXCISE WALK,Monday,7,40.0,7.0,33.0
EXCISE WALK,Monday,8,40.0,19.0,20.0
EXCISE WALK,Monday,9,40.0,15.0,24.0
EXCISE WALK,Monday,10,40.0,17.0,22.0
EXCISE WALK,Monday,11,40.0,20.0,19.0
EXCISE WALK,Monday,12,40.0,18.0,22.0
EXCISE WALK,Monday,13,40.0,22.0,18.0
EXCISE WALK,Monday,14,40.0,16.0,24.0
EXCISE WALK,Monday,15,40.0,12.0,28.0
EXCISE WALK,Monday,16,40.0,12.0,28.0
EXCISE WALK,Monday,17,40.0,4.0,36.0
EXCISE WALK,Monday,18,40.0,3.0,37.0
EXCISE WALK,Monday,19,40.0,3.0,37.0
EXCISE WALK,Monday,20,40.0,2.0,38.0
EXCISE WALK,Monday,21,40.0,1.0,39.0
EXCISE WALK,Monday,22,40.0,0.0,40.0
EXCISE WALK,Monday,23,40.0,0.0,40.0
EXCISE WALK,Saturday,0,40.0,6.0,34.0
EXCISE WALK,Saturday,1,40.0,6.0,34.0
EXCISE WALK,Saturday,2,40.0,6.0,34.0
EXCISE WALK,Saturday,3,40.0,6.0,34.0
EXCISE WALK,Saturday,4,40.0,6.0,34.0
EXCISE WALK,Saturday,5,40.0,5.0,35.0
EXCISE WALK,Saturday,6,40.0,6.0,34.0
EXCISE WALK,Saturday,7,40.0,7.0,33.0
EXCISE WALK,Saturday,8,40.0,8.0,32.0
EXCISE WALK,Saturday,9,40.0,9.0,31.0
EXCISE WALK,Saturday,10,40.0,12.0,28.0
EXCISE WALK,Saturday,11,40.0,15.0,25.0
EXCISE WALK,Saturday,12,40.0,16.0,24.0
EXCISE WALK,Saturday,13,40.0,13.0,27.0
EXCISE WALK,Saturday,14,40.0,12.0,28.0
EXCISE WALK,Saturday,15,40.0,18.0,22.0
EXCISE WALK,Saturday,16,40.0,15.0,25.0
EXCISE WALK,Saturday,17,40.0,17.0,23.0
EXCISE WALK,Saturday,18,40.0,21.0,19.0
EXCISE WALK,Saturday,19,40.0,22.0,18.0
EXCISE WALK,Saturday,20,40.0,19.0,20.0
EXCISE WALK,Saturday,21,40.0,20.0,20.0
EXCISE WALK,Saturday,22,40.0,19.0,21.0
EXCISE WALK,Saturday,23,40.0,19.0,21.0
EXCISE WALK,Sunday,0,40.0,20.0,20.0
EXCISE WALK,Sunday,1,40.0,19.0,21.0
EXCISE WALK,Sunday,2,40.0,20.0,20.0
EXCISE WALK,Sunday,3,40.0,20.0,20.0
EXCISE WALK,Sunday,4,40.0,19.0,21.0
EXCISE WALK,Sunday,5,40.0,18.0,22.0
EXCISE WALK,Sunday,6,40.0,17.0,23.0
EXCISE WALK,Sunday,7,40.0,16.0,24.0
EXCISE WALK,Sunday,8,40.0,16.0,24.0
EXCISE WALK,Sunday,9,40.0,16.0,24.0
EXCISE WALK,Sunday,10,40.0,18.0,22.0
EXCISE WALK,Sunday,11,40.0,16.0,24.0
EXCISE WALK,Sunday,12,40.0,12.0,28.0
EXCISE WALK,Sunday,13,40.0,9.0,31.0
EXCISE WALK,Sunday,14,40.0,6.0,34.0
EXCISE WALK,Sunday,15,40.0,5.0,35.0
EXCISE WALK,Sunday,16,40.0,6.0,34.0
EXCISE WALK,Sunday,17,40.0,7.0,33.0
EXCISE WALK,Sunday,18,40.0,10.0,30.0
EXCISE WALK,Sunday,19,40.0,10.0,30.0
EXCISE WALK,Sunday,20,40.0,10.0,30.0
EXCISE WALK,Sunday,21,40.0,10.0,30.0
EXCISE WALK,Sunday,22,40.0,12.0,28.0
EXCISE WALK,Sunday,23,40.0,11.0,29.0
EXCISE WALK,Thursday,0,40.0,2.0,38.0
EXCISE WALK,Thursday,1,40.0,2.0,38.0
EXCISE WALK,Thursday,2,40.0,2.0,38.0
EXCISE WALK,Thursday,3,40.0,2.0,38.0
EXCISE WALK,Thursday,4,40.0,3.0,36.0
EXCISE WALK,Thursday,5,40.0,4.0,36.0
EXCISE WALK,Thursday,6,40.0,3.0,37.0
EXCISE WALK,Thursday,7,40.0,11.0,28.0
EXCISE WALK,Thursday,8,40.0,30.0,9.0
EXCISE WALK,Thursday,9,40.0,38.0,1.0
EXCISE WALK,Thursday,10,40.0,40.0,0.0
EXCISE WALK,Thursday,11,40.0,33.0,7.0
EXCISE WALK,Thursday,12,40.0,33.0,7.0
EXCISE WALK,Thursday,13,40.0,35.0,5.0
EXCISE WALK,Thursday,14,40.0,34.0,6.0
EXCISE WALK,Thursday,15,40.0,35.0,5.0
EXCISE WALK,Thursday,16,40.0,36.0,4.0
EXCISE WALK,Thursday,17,40.0,35.0,5.0
EXCISE WALK,Thursday,18,40.0,32.0,8.0
EXCISE WALK,Thursday,19,40.0,31.0,9.0
EXCISE WALK,Thursday,20,40.0,29.0,11.0
EXCISE WALK,Thursday,21,40.0,22.0,18.0
EXCISE WALK,Thursday,22,40.0,23.0,17.0
EXCISE WALK,Thursday,23,40.0,23.0,17.0
EXCISE WALK,Tuesday,0,40.0,0.0,40.0
EXCISE WALK,Tuesday,1,40.0,0.0,40.0
EXCISE WALK,Tuesday,2,40.0,0.0,40.0
EXCISE WALK,Tuesday,3,40.0,0.0,40.0
EXCISE WALK,Tuesday,4,40.0,0.0,40.0
EXCISE WALK,Tuesday,5,40.0,1.0,39.0
EXCISE WALK,Tuesday,6,40.0,1.0,39.0
EXCISE WALK,Tuesday,7,40.0,11.0,29.0
EXCISE WALK,Tuesday,8,40.0,29.0,11.0
EXCISE WALK,Tuesday,9,40.0,29.0,11.0
EXCISE WALK,Tuesday,10,40.0,33.0,7.0
EXCISE WALK,Tuesday,11,40.0,31.0,9.0
EXCISE WALK,Tuesday,12,40.0,23.0,17.0
EXCISE WALK,Tuesday,13,40.0,23.0,17.0
EXCISE WALK,Tuesday,14,40.0,21.0,19.0
EXCISE WALK,Tuesday,15,40.0,20.0,20.0
EXCISE WALK,Tuesday,16,40.0,24.0,16.0
EXCISE WALK,Tuesday,17,40.0,25.0,15.0
EXCISE WALK,Tuesday,18,40.0,18.0,22.0
EXCISE WALK,Tuesday,19,40.0,9.0,31.0
EXCISE WALK,Tuesday,20,40.0,7.0,33.0
EXCISE WALK,Tuesday,21,40.0,6.0,34.0
EXCISE WALK,Tuesday,22,40.0,5.0,35.0
EXCISE WALK,Tuesday,23,40.0,5.0,35.0
EXCISE WALK,Wednesday,0,40.0,4.0,36.0
EXCISE WALK,Wednesday,1,40.0,4.0,36.0
EXCISE WALK,Wednesday,2,40.0,4.0,36.0
EXCISE WALK,Wednesday,3,40.0,4.0,36.0
EXCISE WALK,Wednesday,4,40.0,4.0,36.0
EXCISE WALK,Wednesday,5,40.0,6.0,34.0
EXCISE WALK,Wednesday,6,40.0,6.0,34.0
EXCISE WALK,Wednesday,7,40.0,12.0,27.0
EXCISE WALK,Wednesday,8,40.0,23.0,16.0
EXCISE WALK,Wednesday,9,40.0,30.0,9.0
EXCISE WALK,Wednesday,10,40.0,29.0,10.0
EXCISE WALK,Wednesday,11,40.0,22.0,16.0
EXCISE WALK,Wednesday,12,40.0,20.0,18.0
EXCISE WALK,Wednesday,13,40.0,26.0,12.0
EXCISE WALK,Wednesday,14,40.0,29.0,11.0
EXCISE WALK,Wednesday,15,40.0,29.0,11.0
EXCISE WALK,Wednesday,16,40.0,27.0,12.0
EXCISE WALK,Wednesday,17,40.0,17.0,23.0
EXCISE WALK,Wednesday,18,40.0,7.0,32.0
EXCISE WALK,Wednesday,19,40.0,4.0,36.0
EXCISE WALK,Wednesday,20,40.0,0.0,39.0
EXCISE WALK,Wednesday,21,40.0,1.0,38.0
EXCISE WALK,Wednesday,22,40.0,1.0,39.0
EXCISE WALK,Wednesday,23,40.0,2.0,38.0
FENIAN STREET,Friday,0,35.0,9.0,26.0
FENIAN STREET,Friday,1,35.0,9.0,26.0
FENIAN STREET,Friday,2,35.0,9.0,26.0
FENIAN STREET,Friday,3,35.0,9.0,26.0
FENIAN STREET,Friday,4,35.0,9.0,26.0
FENIAN STREET,Friday,5,35.0,11.0,24.0
FENIAN STREET,Friday,6,35.0,11.0,24.0
FENIAN STREET,Friday,7,35.0,19.0,16.0
FENIAN STREET,Friday,8,35.0,32.0,3.0
FENIAN STREET,Friday,9,35.0,32.0,3.0
FENIAN STREET,Friday,10,35.0,33.0,2.0
FENIAN STREET,Friday,11,35.0,33.0,2.0
FENIAN STREET,Friday,12,35.0,33.0,2.0
FENIAN STREET,Friday,13,35.0,33.0,2.0
FENIAN STREET,Friday,14,35.0,31.0,4.0
FENIAN STREET,Friday,15,35.0,26.0,9.0
FENIAN STREET,Friday,16,35.0,19.0,16.0
FENIAN STREET,Friday,17,35.0,12.0,23.0
FENIAN STREET,Friday,18,35.0,10.0,25.0
FENIAN STREET,Friday,19,35.0,10.0,25.0
FENIAN STREET,Friday,20,35.0,9.0,26.0
FENIAN STREET,Friday,21,35.0,10.0,25.0
FENIAN STREET,Friday,22,35.0,11.0,24.0
FENIAN STREET,Friday,23,35.0,12.0,23.0
FENIAN STREET,Monday,0,35.0,8.0,26.0
FENIAN STREET,Monday,1,35.0,8.0,26.0
FENIAN STREET,Monday,2,35.0,8.0,26.0
FENIAN STREET,Monday,3,35.0,8.0,26.0
FENIAN STREET,Monday,4,35.0,8.0,26.0
FENIAN STREET,Monday,5,35.0,8.0,26.0
FENIAN STREET,Monday,6,35.0,9.0,26.0
FENIAN STREET,Monday,7,35.0,17.0,18.0
FENIAN STREET,Monday,8,35.0,19.0,15.0
FENIAN STREET,Monday,9,35.0,20.0,15.0
FENIAN STREET,Monday,10,35.0,22.0,12.0
FENIAN STREET,Monday,11,35.0,20.0,15.0
FENIAN STREET,Monday,12,35.0,21.0,14.0
FENIAN STREET,Monday,13,35.0,20.0,15.0
FENIAN STREET,Monday,14,35.0,20.0,15.0
FENIAN STREET,Monday,15,35.0,18.0,17.0
FENIAN STREET,Monday,16,35.0,18.0,17.0
FENIAN STREET,Monday,17,35.0,10.0,25.0
FENIAN STREET,Monday,18,35.0,5.0,30.0
FENIAN STREET,Monday,19,35.0,2.0,33.0
FENIAN STREET,Monday,20,35.0,1.0,34.0
FENIAN STREET,Monday,21,35.0,2.0,33.0
FENIAN STREET,Monday,22,35.0,2.0,33.0
FENIAN STREET,Monday,23,35.0,2.0,33.0
FENIAN STREET,Saturday,0,35.0,12.0,23.0
FENIAN STREET,Saturday,1,35.0,12.0,23.0
FENIAN STREET,Saturday,2,35.0,12.0,23.0
FENIAN STREET,Saturday,3,35.0,12.0,23.0
FENIAN STREET,Saturday,4,35.0,13.0,22.0
FENIAN STREET,Saturday,5,35.0,13.0,22.0
FENIAN STREET,Saturday,6,35.0,14.0,21.0
FENIAN STREET,Saturday,7,35.0,14.0,21.0
FENIAN STREET,Saturday,8,35.0,16.0,19.0
FENIAN STREET,Saturday,9,35.0,12.0,23.0
FENIAN STREET,Saturday,10,35.0,13.0,22.0
FENIAN STREET,Saturday,11,35.0,11.0,23.0
FENIAN STREET,Saturday,12,35.0,7.0,28.0
FENIAN STREET,Saturday,13,35.0,6.0,28.0
FENIAN STREET,Saturday,14,35.0,6.0,28.0
FENIAN STREET,Saturday,15,35.0,5.0,29.0
FENIAN STREET,Saturday,16,35.0,5.0,30.0
FENIAN STREET,Saturday,17,35.0,5.0,30.0
FENIAN STREET,Saturday,18,35.0,5.0,30.0
FENIAN STREET,Saturday,19,35.0,3.0,32.0
FENIAN STREET,Saturday,20,35.0,4.0,31.0
FENIAN STREET,Saturday,21,35.0,4.0,31.0
FENIAN STREET,Saturday,22,35.0,4.0,31.0
FENIAN STREET,Saturday,23,35.0,4.0,31.0
FENIAN STREET,Sunday,0,35.0,4.0,31.0
FENIAN STREET,Sunday,1,35.0,4.0,31.0
FENIAN STREET,Sunday,2,35.0,4.0,31.0
FENIAN STREET,Sunday,3,35.0,4.0,31.0
FENIAN STREET,Sunday,4,35.0,4.0,31.0
FENIAN STREET,Sunday,5,35.0,4.0,31.0
FENIAN STREET,Sunday,6,35.0,4.0,31.0
FENIAN STREET,Sunday,7,35.0,5.0,30.0
FENIAN STREET,Sunday,8,35.0,5.0,30.0
FENIAN STREET,Sunday,9,35.0,5.0,30.0
FENIAN STREET,Sunday,10,35.0,6.0,29.0
FENIAN STREET,Sunday,11,35.0,6.0,29.0
FENIAN STREET,Sunday,12,35.0,7.0,28.0
FENIAN STREET,Sunday,13,35.0,7.0,28.0
FENIAN STREET,Sunday,14,35.0,8.0,27.0
FENIAN STREET,Sunday,15,35.0,8.0,27.0
FENIAN STREET,Sunday,16,35.0,7.0,28.0
FENIAN STREET,Sunday,17,35.0,9.0,26.0
FENIAN STREET,Sunday,18,35.0,10.0,25.0
FENIAN STREET,Sunday,19,35.0,9.0,26.0
FENIAN STREET,Sunday,20,35.0,10.0,25.0
FENIAN STREET,Sunday,21,35.0,10.0,25.0
FENIAN STREET,Sunday,22,35.0,9.0,26.0
FENIAN STREET,Sunday,23,35.0,8.0,27.0
FENIAN STREET,Thursday,0,35.0,1.0,34.0
FENIAN STREET,Thursday,1,35.0,1.0,34.0
FENIAN STREET,Thursday,2,35.0,1.0,34.0
FENIAN STREET,Thursday,3,35.0,1.0,34.0
FENIAN STREET,Thursday,4,35.0,1.0,34.0
FENIAN STREET,Thursday,5,35.0,2.0,33.0
FENIAN STREET,Thursday,6,35.0,2.0,33.0
FENIAN STREET,Thursday,7,35.0,11.0,24.0
FENIAN STREET,Thursday,8,35.0,31.0,4.0
FENIAN STREET,Thursday,9,35.0,33.0,2.0
FENIAN STREET,Thursday,10,35.0,33.0,2.0
FENIAN STREET,Thursday,11,35.0,33.0,2.0
FENIAN STREET,Thursday,12,35.0,33.0,2.0
FENIAN STREET,Thursday,13,35.0,31.0,4.0
FENIAN STREET,Thursday,14,35.0,29.0,6.0
FENIAN STREET,Thursday,15,35.0,29.0,6.0
FENIAN STREET,Thursday,16,35.0,25.0,10.0
FENIAN STREET,Thursday,17,35.0,13.0,22.0
FENIAN STREET,Thursday,18,35.0,9.0,26.0
FENIAN STREET,Thursday,19,35.0,9.0,26.0
FENIAN STREET,Thursday,20,35.0,9.0,26.0
FENIAN STREET,Thursday,21,35.0,9.0,26.0
FENIAN STREET,Thursday,22,35.0,10.0,25.0
FENIAN STREET,Thursday,23,35.0,8.0,27.0
FENIAN STREET,Tuesday,0,35.0,2.0,33.0
FENIAN STREET,Tuesday,1,35.0,2.0,33.0
FENIAN STREET,Tuesday,2,35.0,2.0,33.0
FENIAN STREET,Tuesday,3,35.0,2.0,33.0
FENIAN STREET,Tuesday,4,35.0,2.0,33.0
FENIAN STREET,Tuesday,5,35.0,3.0,32.0
FENIAN STREET,Tuesday,6,35.0,4.0,31.0
FENIAN STREET,Tuesday,7,35.0,9.0,26.0
FENIAN STREET,Tuesday,8,35.0,28.0,7.0
FENIAN STREET,Tuesday,9,35.0,33.0,2.0
FENIAN STREET,Tuesday,10,35.0,32.0,2.0
FENIAN STREET,Tuesday,11,35.0,34.0,1.0
FENIAN STREET,Tuesday,12,35.0,31.0,4.0
FENIAN STREET,Tuesday,13,35.0,30.0,5.0
FENIAN STREET,Tuesday,14,35.0,28.0,7.0
FENIAN STREET,Tuesday,15,35.0,27.0,8.0
FENIAN STREET,Tuesday,16,35.0,19.0,16.0
FENIAN STREET,Tuesday,17,35.0,12.0,23.0
FENIAN STREET,Tuesday,18,35.0,10.0,24.0
FENIAN STREET,Tuesday,19,35.0,10.0,25.0
FENIAN STREET,Tuesday,20,35.0,4.0,31.0
FENIAN STREET,Tuesday,21,35.0,1.0,34.0
FENIAN STREET,Tuesday,22,35.0,1.0,34.0
FENIAN STREET,Tuesday,23,35.0,0.0,35.0
FENIAN STREET,Wednesday,0,35.0,0.0,34.0
FENIAN STREET,Wednesday,1,35.0,0.0,34.0
FENIAN STREET,Wednesday,2,35.0,0.0,34.0
FENIAN STREET,Wednesday,3,35.0,0.0,34.0
FENIAN STREET,Wednesday,4,35.0,1.0,34.0
FENIAN STREET,Wednesday,5,35.0,2.0,33.0
FENIAN STREET,Wednesday,6,35.0,3.0,32.0
FENIAN STREET,Wednesday,7,35.0,13.0,22.0
FENIAN STREET,Wednesday,8,35.0,28.0,7.0
FENIAN STREET,Wednesday,9,35.0,29.0,5.0
FENIAN STREET,Wednesday,10,35.0,30.0,4.0
FENIAN STREET,Wednesday,11,35.0,30.0,4.0
FENIAN STREET,Wednesday,12,35.0,28.0,6.0
FENIAN STREET,Wednesday,13,35.0,24.0,10.0
FENIAN STREET,Wednesday,14,35.0,20.0,15.0
FENIAN STREET,Wednesday,15,35.0,18.0,17.0
FENIAN STREET,Wednesday,16,35.0,12.0,23.0
FENIAN STREET,Wednesday,17,35.0,4.0,31.0
FENIAN STREET,Wednesday,18,35.0,3.0,32.0
FENIAN STREET,Wednesday,19,35.0,1.0,34.0
FENIAN STREET,Wednesday,20,35.0,1.0,34.0
FENIAN STREET,Wednesday,21,35.0,1.0,34.0
FENIAN STREET,Wednesday,22,35.0,2.0,33.0
FENIAN STREET,Wednesday,23,35.0,1.0,34.0
FITZWILLIAM SQUARE EAST,Friday,0,40.0,0.0,0.0
FITZWILLIAM SQUARE EAST,Friday,1,40.0,0.0,0.0
FITZWILLIAM SQUARE EAST,Friday,2,40.0,0.0,0.0
FITZWILLIAM SQUARE EAST,Friday,3,40.0,0.0,0.0
FITZWILLIAM SQUARE EAST,Friday,4,40.0,0.0,0.0
FITZWILLIAM SQUARE EAST,Friday,5,40.0,0.0,0.0
FITZWILLIAM SQUARE EAST,Friday,6,40.0,0.0,0.0
FITZWILLIAM SQUARE EAST,Friday,7,40.0,0.0,0.0
FITZWILLIAM SQUARE EAST,Friday,8,40.0,0.0,0.0
FITZWILLIAM SQUARE EAST,Friday,9,40.0,0.0,0.0
FITZWILLIAM SQUARE EAST,Friday,10,40.0,0.0,0.0
FITZWILLIAM SQUARE EAST,Friday,11,40.0,0.0,0.0
FITZWILLIAM SQUARE EAST,Friday,12,40.0,0.0,0.0
FITZWILLIAM SQUARE EAST,Friday,13,40.0,0.0,0.0
FITZWILLIAM SQUARE EAST,Friday,14,40.0,0.0,0.0
FITZWILLIAM SQUARE EAST,Friday,15,40.0,0.0,0.0
FITZWILLIAM SQUARE EAST,Friday,16,40.0,0.0,0.0
FITZWILLIAM SQUARE EAST,Friday,17,40.0,0.0,0.0
FITZWILLIAM SQUARE EAST,Friday,18,40.0,0.0,0.0
FITZWILLIAM SQUARE EAST,Friday,19,40.0,0.0,0.0
FITZWILLIAM SQUARE EAST,Friday,20,40.0,0.0,0.0
FITZWILLIAM SQUARE EAST,Friday,21,40.0,0.0,0.0
FITZWILLIAM SQUARE EAST,Friday,22,40.0,0.0,0.0
FITZWILLIAM SQUARE EAST,Friday,23,40.0,0.0,0.0
FITZWILLIAM SQUARE EAST,Monday,0,40.0,0.0,0.0
FITZWILLIAM SQUARE EAST,Monday,1,40.0,0.0,0.0
FITZWILLIAM SQUARE EAST,Monday,2,40.0,0.0,0.0
FITZWILLIAM SQUARE EAST,Monday,3,40.0,0.0,0.0
FITZWILLIAM SQUARE EAST,Monday,4,40.0,0.0,0.0
FITZWILLIAM SQUARE EAST,Monday,5,40.0,0.0,0.0
FITZWILLIAM SQUARE EAST,Monday,6,40.0,0.0,0.0
FITZWILLIAM SQUARE EAST,Monday,7,40.0,0.0,0.0
FITZWILLIAM SQUARE EAST,Monday,8,40.0,0.0,0.0
FITZWILLIAM SQUARE EAST,Monday,9,40.0,0.0,0.0
FITZWILLIAM SQUARE EAST,Monday,10,40.0,0.0,0.0
FITZWILLIAM SQUARE EAST,Monday,11,40.0,0.0,0.0
FITZWILLIAM SQUARE EAST,Monday,12,40.0,0.0,0.0
FITZWILLIAM SQUARE EAST,Monday,13,40.0,0.0,0.0
