name,date,hour,bike_stands_mean,available_bikes_mean,available_bike_stands_mean
THE POINT,08/04/2018,19,40.0,15.846153846153847,24.153846153846153
THE POINT,08/04/2018,20,40.0,19.09090909090909,20.90909090909091
THE POINT,08/04/2018,21,40.0,20.307692307692307,19.692307692307693
THE POINT,08/04/2018,22,40.0,22.333333333333332,17.666666666666668
THE POINT,08/04/2018,23,40.0,23.0,17.0
THE POINT,09/04/2018,0,40.0,23.0,17.0
THE POINT,09/04/2018,1,40.0,23.0,17.0
THE POINT,09/04/2018,2,40.0,23.0,17.0
THE POINT,09/04/2018,3,40.0,23.0,17.0
THE POINT,09/04/2018,4,40.0,23.307692307692307,16.692307692307693
THE POINT,09/04/2018,5,40.0,26.181818181818183,13.818181818181818
THE POINT,09/04/2018,6,40.0,33.75,6.25
THE POINT,09/04/2018,7,40.0,38.25,0.9166666666666666
THE POINT,09/04/2018,8,40.0,37.083333333333336,0.9166666666666666
THE POINT,09/04/2018,9,40.0,38.416666666666664,0.5
THE POINT,09/04/2018,10,40.0,38.46153846153846,0.5384615384615384
THE POINT,09/04/2018,11,40.0,39.0,0.0
THE POINT,09/04/2018,12,40.0,38.25,1.6666666666666667
THE POINT,09/04/2018,13,40.0,37.333333333333336,2.6666666666666665
THE POINT,09/04/2018,14,40.0,36.53846153846154,3.4615384615384617
THE POINT,09/04/2018,15,40.0,34.0,6.0
THE POINT,09/04/2018,16,40.0,28.75,11.25
THE POINT,09/04/2018,17,40.0,14.666666666666666,25.333333333333332
THE POINT,09/04/2018,18,40.0,19.666666666666668,20.333333333333332
THE POINT,09/04/2018,19,40.0,27.5,12.5
THE POINT,09/04/2018,20,40.0,30.2,9.8
THE POINT,09/04/2018,21,40.0,32.38461538461539,7.615384615384615
THE POINT,09/04/2018,22,40.0,31.454545454545453,8.545454545454545
THE POINT,09/04/2018,23,40.0,32.833333333333336,7.166666666666667
THE POINT,10/04/2018,0,40.0,33.0,7.0
THE POINT,10/04/2018,1,40.0,33.0,7.0
THE POINT,10/04/2018,2,40.0,33.0,7.0
THE POINT,10/04/2018,3,40.0,33.0,7.0
THE POINT,10/04/2018,4,40.0,24.307692307692307,15.692307692307692
THE POINT,10/04/2018,5,40.0,4.545454545454546,35.45454545454545
THE POINT,10/04/2018,6,40.0,9.916666666666666,30.083333333333332
THE POINT,10/04/2018,7,40.0,18.166666666666668,21.833333333333332
THE POINT,10/04/2018,8,40.0,3.6153846153846154,36.38461538461539
THE POINT,10/04/2018,9,40.0,7.2727272727272725,32.72727272727273
THE POINT,10/04/2018,10,40.0,8.333333333333334,31.666666666666668
THE POINT,10/04/2018,11,40.0,8.416666666666666,31.583333333333332
THE POINT,10/04/2018,12,40.0,8.916666666666666,31.083333333333332
THE POINT,10/04/2018,13,40.0,6.153846153846154,33.84615384615385
THE POINT,10/04/2018,14,40.0,4.090909090909091,35.90909090909091
THE POINT,10/04/2018,15,40.0,1.9230769230769231,38.07692307692308
THE POINT,10/04/2018,16,40.0,0.8181818181818182,39.18181818181818
THE POINT,10/04/2018,17,40.0,2.3333333333333335,37.666666666666664
THE POINT,10/04/2018,18,40.0,5.846153846153846,34.15384615384615
THE POINT,10/04/2018,19,40.0,7.916666666666667,32.083333333333336
THE POINT,10/04/2018,20,40.0,13.727272727272727,26.272727272727273
THE POINT,10/04/2018,21,40.0,15.846153846153847,24.153846153846153
THE POINT,10/04/2018,22,40.0,16.76923076923077,23.23076923076923
THE POINT,10/04/2018,23,40.0,16.8,23.2
THE POINT,11/04/2018,0,40.0,17.0,23.0
THE POINT,11/04/2018,1,40.0,17.0,23.0
THE POINT,11/04/2018,2,40.0,17.0,23.0
THE POINT,11/04/2018,3,40.0,17.0,23.0
THE POINT,11/04/2018,4,40.0,17.46153846153846,22.53846153846154
THE POINT,11/04/2018,5,40.0,8.727272727272727,31.272727272727273
THE POINT,11/04/2018,6,40.0,9.0,31.0
THE POINT,11/04/2018,7,40.0,25.916666666666668,14.083333333333334
THE POINT,11/04/2018,8,40.0,26.666666666666668,13.333333333333334
THE POINT,11/04/2018,9,40.0,34.166666666666664,5.833333333333333
THE POINT,11/04/2018,10,40.0,34.333333333333336,5.666666666666667
THE POINT,11/04/2018,11,40.0,35.916666666666664,4.083333333333333
THE POINT,11/04/2018,12,40.0,39.083333333333336,0.9166666666666666
THE POINT,11/04/2018,13,40.0,34.5,5.5
THE POINT,11/04/2018,14,40.0,31.666666666666668,8.333333333333334
THE POINT,11/04/2018,15,40.0,27.916666666666668,12.083333333333334
THE POINT,11/04/2018,16,40.0,21.615384615384617,18.384615384615383
THE POINT,11/04/2018,17,40.0,5.454545454545454,34.54545454545455
THE POINT,11/04/2018,18,40.0,3.75,36.25
THE POINT,11/04/2018,19,40.0,9.75,30.25
THE POINT,11/04/2018,20,40.0,14.0,26.0
THE POINT,11/04/2018,21,40.0,15.583333333333334,24.416666666666668
THE POINT,11/04/2018,22,40.0,14.25,25.75
THE POINT,11/04/2018,23,40.0,14.0,26.0
THE POINT,12/04/2018,0,40.0,14.0,26.0
THE POINT,12/04/2018,1,40.0,14.0,26.0
THE POINT,12/04/2018,2,40.0,14.0,26.0
THE POINT,12/04/2018,3,40.0,14.0,26.0
THE POINT,12/04/2018,4,40.0,9.0,31.0
THE POINT,12/04/2018,5,40.0,1.9166666666666667,38.083333333333336
THE POINT,12/04/2018,6,40.0,8.333333333333334,31.666666666666668
THE POINT,12/04/2018,7,40.0,21.0,19.0
THE POINT,12/04/2018,8,40.0,15.0,25.0
THE POINT,12/04/2018,9,40.0,17.333333333333332,22.666666666666668
THE POINT,12/04/2018,10,40.0,14.692307692307692,25.307692307692307
THE POINT,12/04/2018,11,40.0,15.5,24.5
THE POINT,12/04/2018,12,40.0,15.727272727272727,24.272727272727273
THE POINT,12/04/2018,13,40.0,15.833333333333334,24.166666666666668
THE POINT,12/04/2018,14,40.0,18.0,22.0
THE POINT,12/04/2018,15,40.0,20.5,19.5
THE POINT,29/03/2018,10,40.0,37.666666666666664,2.3333333333333335
THE POINT,29/03/2018,11,40.0,36.583333333333336,3.4166666666666665
THE POINT,29/03/2018,12,40.0,34.25,5.75
THE POINT,29/03/2018,13,40.0,31.75,8.25
THE POINT,29/03/2018,14,40.0,31.75,8.25
THE POINT,29/03/2018,15,40.0,32.5,7.5
THE POINT,29/03/2018,16,40.0,30.083333333333332,9.916666666666666
THE POINT,29/03/2018,17,40.0,21.0,19.0
THE POINT,29/03/2018,18,40.0,21.692307692307693,18.307692307692307
THE POINT,29/03/2018,19,40.0,26.0,14.0
THE POINT,29/03/2018,20,40.0,25.636363636363637,14.363636363636363
THE POINT,29/03/2018,21,40.0,25.46153846153846,14.538461538461538
THE POINT,29/03/2018,22,40.0,24.09090909090909,15.909090909090908
THE POINT,29/03/2018,23,40.0,24.833333333333332,15.166666666666666
THE POINT,30/03/2018,0,40.0,25.0,15.0
THE POINT,30/03/2018,1,40.0,25.0,15.0
THE POINT,30/03/2018,2,40.0,25.0,15.0
THE POINT,30/03/2018,3,40.0,25.0,15.0
THE POINT,30/03/2018,4,40.0,13.0,27.0
THE POINT,30/03/2018,5,40.0,9.5,30.5
THE POINT,30/03/2018,6,40.0,11.0,29.0
THE POINT,30/03/2018,7,40.0,19.0,19.0
THE POINT,30/03/2018,8,40.0,16.083333333333332,21.916666666666668
THE POINT,30/03/2018,9,40.0,16.818181818181817,21.181818181818183
THE POINT,30/03/2018,10,40.0,16.833333333333332,21.166666666666668
THE POINT,30/03/2018,11,40.0,11.923076923076923,26.076923076923077
THE POINT,30/03/2018,12,40.0,10.181818181818182,27.818181818181817
THE POINT,30/03/2018,13,40.0,9.076923076923077,28.923076923076923
THE POINT,30/03/2018,14,40.0,11.727272727272727,27.90909090909091
THE POINT,30/03/2018,15,40.0,8.666666666666666,31.333333333333332
THE POINT,30/03/2018,16,40.0,5.769230769230769,34.23076923076923
THE POINT,30/03/2018,17,40.0,8.666666666666666,31.333333333333332
THE POINT,30/03/2018,18,40.0,8.0,32.0
THE POINT,30/03/2018,19,40.0,6.818181818181818,33.18181818181818
THE POINT,30/03/2018,20,40.0,6.076923076923077,33.92307692307692
THE POINT,30/03/2018,21,40.0,5.545454545454546,34.45454545454545
THE POINT,30/03/2018,22,40.0,2.5833333333333335,37.416666666666664
THE POINT,30/03/2018,23,40.0,0.8333333333333334,39.166666666666664
THE POINT,31/03/2018,0,40.0,0.0,40.0
THE POINT,31/03/2018,1,40.0,0.0,40.0
THE POINT,31/03/2018,2,40.0,0.0,40.0
THE POINT,31/03/2018,3,40.0,0.0,40.0
THE POINT,31/03/2018,4,40.0,0.0,40.0
THE POINT,31/03/2018,5,40.0,0.4166666666666667,39.583333333333336
THE POINT,31/03/2018,6,40.0,1.25,38.75
THE POINT,31/03/2018,7,40.0,2.5833333333333335,36.833333333333336
THE POINT,31/03/2018,8,40.0,3.5384615384615383,36.38461538461539
THE POINT,31/03/2018,9,40.0,0.5833333333333334,39.416666666666664
THE POINT,31/03/2018,10,40.0,1.1666666666666667,38.833333333333336
THE POINT,31/03/2018,11,40.0,0.09090909090909091,39.90909090909091
THE POINT,31/03/2018,12,40.0,0.6923076923076923,39.30769230769231
THE POINT,31/03/2018,13,40.0,0.36363636363636365,39.63636363636363
THE POINT,31/03/2018,14,40.0,1.6923076923076923,38.30769230769231
THE POINT,31/03/2018,15,40.0,2.8333333333333335,37.166666666666664
THE POINT,31/03/2018,16,40.0,8.0,32.0
THE POINT,31/03/2018,17,40.0,8.5,31.5
THE POINT,31/03/2018,18,40.0,11.090909090909092,28.90909090909091
THE POINT,31/03/2018,19,40.0,14.083333333333334,25.916666666666668
THE POINT,31/03/2018,20,40.0,17.416666666666668,22.583333333333332
THE POINT,31/03/2018,21,40.0,15.5,24.5
THE POINT,31/03/2018,22,40.0,12.75,27.25
THE POINT,31/03/2018,23,40.0,8.909090909090908,31.09090909090909
TOWNSEND STREET,01/04/2018,0,20.0,18.0,2.0
TOWNSEND STREET,01/04/2018,1,20.0,18.0,2.0
TOWNSEND STREET,01/04/2018,2,20.0,18.0,2.0
TOWNSEND STREET,01/04/2018,3,20.0,18.0,2.0
TOWNSEND STREET,01/04/2018,4,20.0,18.0,2.0
TOWNSEND STREET,01/04/2018,5,20.0,18.333333333333332,1.6666666666666667
TOWNSEND STREET,01/04/2018,6,20.0,19.153846153846153,0.8461538461538461
TOWNSEND STREET,01/04/2018,7,20.0,19.833333333333332,0.16666666666666666
TOWNSEND STREET,01/04/2018,8,20.0,19.916666666666668,0.08333333333333333
TOWNSEND STREET,01/04/2018,9,20.0,19.636363636363637,0.36363636363636365
TOWNSEND STREET,01/04/2018,10,20.0,19.923076923076923,0.07692307692307693
TOWNSEND STREET,01/04/2018,11,20.0,19.666666666666668,0.3333333333333333
TOWNSEND STREET,01/04/2018,12,20.0,18.833333333333332,1.1666666666666667
TOWNSEND STREET,01/04/2018,13,20.0,16.636363636363637,3.3636363636363638
TOWNSEND STREET,01/04/2018,14,20.0,13.0,7.0
TOWNSEND STREET,01/04/2018,15,20.0,13.833333333333334,6.166666666666667
TOWNSEND STREET,01/04/2018,16,20.0,13.666666666666666,6.333333333333333
TOWNSEND STREET,01/04/2018,17,20.0,12.833333333333334,7.166666666666667
TOWNSEND STREET,01/04/2018,18,20.0,12.692307692307692,7.3076923076923075
TOWNSEND STREET,01/04/2018,19,20.0,13.0,7.0
TOWNSEND STREET,01/04/2018,20,20.0,13.0,7.0
TOWNSEND STREET,01/04/2018,21,20.0,14.23076923076923,5.769230769230769
TOWNSEND STREET,01/04/2018,22,20.0,14.0,6.0
TOWNSEND STREET,01/04/2018,23,20.0,12.636363636363637,7.363636363636363
TOWNSEND STREET,02/04/2018,0,20.0,12.0,8.0
TOWNSEND STREET,02/04/2018,1,20.0,12.0,8.0
TOWNSEND STREET,02/04/2018,2,20.0,12.0,8.0
TOWNSEND STREET,02/04/2018,3,20.0,12.0,8.0
TOWNSEND STREET,02/04/2018,4,20.0,12.0,8.0
TOWNSEND STREET,02/04/2018,5,20.0,12.166666666666666,7.833333333333333
TOWNSEND STREET,02/04/2018,6,20.0,15.833333333333334,4.166666666666667
TOWNSEND STREET,02/04/2018,7,20.0,19.153846153846153,0.8461538461538461
TOWNSEND STREET,02/04/2018,8,20.0,18.727272727272727,1.2727272727272727
TOWNSEND STREET,02/04/2018,9,20.0,18.692307692307693,1.3076923076923077
TOWNSEND STREET,02/04/2018,10,20.0,17.818181818181817,2.1818181818181817
TOWNSEND STREET,02/04/2018,11,20.0,16.615384615384617,3.3846153846153846
TOWNSEND STREET,02/04/2018,12,20.0,16.727272727272727,3.272727272727273
TOWNSEND STREET,02/04/2018,13,20.0,15.333333333333334,4.666666666666667
TOWNSEND STREET,02/04/2018,14,20.0,16.833333333333332,3.1666666666666665
TOWNSEND STREET,02/04/2018,15,20.0,16.357142857142858,3.642857142857143
TOWNSEND STREET,02/04/2018,16,20.0,16.4,3.6
TOWNSEND STREET,02/04/2018,17,20.0,16.083333333333332,3.9166666666666665
TOWNSEND STREET,02/04/2018,18,20.0,14.23076923076923,5.769230769230769
TOWNSEND STREET,02/04/2018,19,20.0,14.272727272727273,5.7272727272727275
TOWNSEND STREET,02/04/2018,20,20.0,14.0,6.0
TOWNSEND STREET,02/04/2018,21,20.0,12.5,7.5
TOWNSEND STREET,02/04/2018,22,20.0,11.583333333333334,8.416666666666666
TOWNSEND STREET,02/04/2018,23,20.0,11.0,9.0
TOWNSEND STREET,03/04/2018,0,20.0,11.0,9.0
TOWNSEND STREET,03/04/2018,1,20.0,11.0,9.0
TOWNSEND STREET,03/04/2018,2,20.0,11.0,9.0
TOWNSEND STREET,03/04/2018,3,20.0,11.0,9.0
TOWNSEND STREET,03/04/2018,4,20.0,10.76923076923077,9.23076923076923
TOWNSEND STREET,03/04/2018,5,20.0,13.333333333333334,6.666666666666667
TOWNSEND STREET,03/04/2018,6,20.0,19.0,1.0
TOWNSEND STREET,03/04/2018,7,20.0,18.583333333333332,1.4166666666666667
TOWNSEND STREET,03/04/2018,8,20.0,14.666666666666666,5.166666666666667
TOWNSEND STREET,03/04/2018,9,20.0,17.833333333333332,1.1666666666666667
TOWNSEND STREET,03/04/2018,10,20.0,13.75,5.666666666666667
TOWNSEND STREET,03/04/2018,11,20.0,15.25,4.75
TOWNSEND STREET,03/04/2018,12,20.0,12.166666666666666,7.833333333333333
TOWNSEND STREET,03/04/2018,13,20.0,11.071428571428571,8.928571428571429
TOWNSEND STREET,03/04/2018,14,20.0,12.0,8.0
TOWNSEND STREET,03/04/2018,15,20.0,7.916666666666667,12.083333333333334
TOWNSEND STREET,03/04/2018,16,20.0,15.25,4.75
TOWNSEND STREET,03/04/2018,17,20.0,17.416666666666668,2.5833333333333335
TOWNSEND STREET,03/04/2018,18,20.0,19.416666666666668,0.5833333333333334
TOWNSEND STREET,03/04/2018,19,20.0,18.076923076923077,1.9230769230769231
TOWNSEND STREET,03/04/2018,20,20.0,16.363636363636363,3.6363636363636362
TOWNSEND STREET,03/04/2018,21,20.0,6.416666666666667,13.583333333333334
TOWNSEND STREET,03/04/2018,22,20.0,3.4615384615384617,16.53846153846154
TOWNSEND STREET,03/04/2018,23,20.0,0.0,20.0
TOWNSEND STREET,04/04/2018,0,20.0,0.0,20.0
TOWNSEND STREET,04/04/2018,1,20.0,0.0,20.0
TOWNSEND STREET,04/04/2018,2,20.0,0.0,20.0
TOWNSEND STREET,04/04/2018,3,20.0,0.0,20.0
TOWNSEND STREET,04/04/2018,4,20.0,0.0,20.0
TOWNSEND STREET,04/04/2018,5,20.0,0.5,19.5
TOWNSEND STREET,04/04/2018,6,20.0,6.333333333333333,13.666666666666666
TOWNSEND STREET,04/04/2018,7,20.0,9.5,10.5
TOWNSEND STREET,04/04/2018,8,20.0,10.916666666666666,9.083333333333334
TOWNSEND STREET,04/04/2018,9,20.0,10.75,9.25
TOWNSEND STREET,04/04/2018,10,20.0,9.923076923076923,10.076923076923077
TOWNSEND STREET,04/04/2018,11,20.0,12.090909090909092,7.909090909090909
TOWNSEND STREET,04/04/2018,12,20.0,12.75,7.25
TOWNSEND STREET,04/04/2018,13,20.0,19.5,0.5
TOWNSEND STREET,04/04/2018,14,20.0,11.916666666666666,8.083333333333334
TOWNSEND STREET,04/04/2018,15,20.0,4.666666666666667,14.833333333333334
TOWNSEND STREET,04/04/2018,16,20.0,4.666666666666667,15.333333333333334
TOWNSEND STREET,04/04/2018,17,20.0,6.833333333333333,13.166666666666666
TOWNSEND STREET,04/04/2018,18,20.0,7.153846153846154,12.846153846153847
TOWNSEND STREET,04/04/2018,19,20.0,6.416666666666667,13.583333333333334
TOWNSEND STREET,04/04/2018,20,20.0,3.727272727272727,16.272727272727273
TOWNSEND STREET,04/04/2018,21,20.0,0.5833333333333334,19.416666666666668
TOWNSEND STREET,04/04/2018,22,20.0,0.38461538461538464,19.615384615384617
TOWNSEND STREET,04/04/2018,23,20.0,0.2727272727272727,19.727272727272727
TOWNSEND STREET,05/04/2018,0,20.0,0.0,20.0
TOWNSEND STREET,05/04/2018,1,20.0,0.0,20.0
TOWNSEND STREET,05/04/2018,2,20.0,0.0,20.0
TOWNSEND STREET,05/04/2018,3,20.0,0.0,20.0
TOWNSEND STREET,05/04/2018,4,20.0,0.0,20.0
TOWNSEND STREET,05/04/2018,5,20.0,1.9166666666666667,18.083333333333332
TOWNSEND STREET,05/04/2018,6,20.0,7.333333333333333,12.666666666666666
TOWNSEND STREET,05/04/2018,7,20.0,7.666666666666667,12.333333333333334
TOWNSEND STREET,05/04/2018,8,20.0,12.75,7.25
TOWNSEND STREET,05/04/2018,9,20.0,18.916666666666668,1.0833333333333333
TOWNSEND STREET,05/04/2018,10,20.0,19.692307692307693,0.3076923076923077
TOWNSEND STREET,05/04/2018,11,20.0,19.09090909090909,0.9090909090909091
TOWNSEND STREET,05/04/2018,12,20.0,4.25,15.75
TOWNSEND STREET,05/04/2018,13,20.0,4.615384615384615,15.384615384615385
TOWNSEND STREET,05/04/2018,14,20.0,4.454545454545454,15.545454545454545
TOWNSEND STREET,05/04/2018,15,20.0,7.083333333333333,12.916666666666666
TOWNSEND STREET,05/04/2018,16,20.0,11.083333333333334,8.916666666666666
TOWNSEND STREET,05/04/2018,17,20.0,7.75,12.25
TOWNSEND STREET,05/04/2018,18,20.0,5.75,14.25
TOWNSEND STREET,05/04/2018,19,20.0,4.615384615384615,15.384615384615385
TOWNSEND STREET,05/04/2018,20,20.0,2.0833333333333335,17.916666666666668
TOWNSEND STREET,05/04/2018,21,20.0,0.7272727272727273,19.272727272727273
TOWNSEND STREET,05/04/2018,22,20.0,0.4166666666666667,19.583333333333332
TOWNSEND STREET,05/04/2018,23,20.0,0.0,20.0
TOWNSEND STREET,06/04/2018,0,20.0,0.0,20.0
TOWNSEND STREET,06/04/2018,1,20.0,0.0,20.0
TOWNSEND STREET,06/04/2018,2,20.0,0.0,20.0
TOWNSEND STREET,06/04/2018,3,20.0,0.0,20.0
TOWNSEND STREET,06/04/2018,4,20.0,0.0,20.0
TOWNSEND STREET,06/04/2018,5,20.0,1.0769230769230769,18.923076923076923
TOWNSEND STREET,06/04/2018,6,20.0,2.909090909090909,17.09090909090909
TOWNSEND STREET,06/04/2018,7,20.0,3.5833333333333335,16.416666666666668
TOWNSEND STREET,06/04/2018,8,20.0,8.333333333333334,11.666666666666666
TOWNSEND STREET,06/04/2018,9,20.0,14.083333333333334,5.916666666666667
TOWNSEND STREET,06/04/2018,10,20.0,12.666666666666666,7.333333333333333
TOWNSEND STREET,06/04/2018,11,20.0,11.461538461538462,8.538461538461538
TOWNSEND STREET,06/04/2018,12,20.0,11.727272727272727,8.272727272727273
TOWNSEND STREET,06/04/2018,13,20.0,15.846153846153847,4.153846153846154
TOWNSEND STREET,06/04/2018,14,20.0,10.727272727272727,9.272727272727273
TOWNSEND STREET,06/04/2018,15,20.0,7.3076923076923075,12.692307692307692
TOWNSEND STREET,06/04/2018,16,20.0,13.545454545454545,6.454545454545454
TOWNSEND STREET,06/04/2018,17,20.0,17.076923076923077,2.923076923076923
TOWNSEND STREET,06/04/2018,18,20.0,15.583333333333334,4.416666666666667
TOWNSEND STREET,06/04/2018,19,20.0,18.666666666666668,1.3333333333333333
TOWNSEND STREET,06/04/2018,20,20.0,16.181818181818183,3.8181818181818183
TOWNSEND STREET,06/04/2018,21,20.0,15.916666666666666,4.083333333333333
TOWNSEND STREET,06/04/2018,22,20.0,15.0,5.0
TOWNSEND STREET,06/04/2018,23,20.0,13.583333333333334,6.416666666666667
TOWNSEND STREET,07/04/2018,0,20.0,13.833333333333334,6.166666666666667
TOWNSEND STREET,07/04/2018,1,20.0,14.0,6.0
TOWNSEND STREET,07/04/2018,2,20.0,14.0,6.0
TOWNSEND STREET,07/04/2018,3,20.0,14.0,6.0
TOWNSEND STREET,07/04/2018,4,20.0,14.0,6.0
TOWNSEND STREET,07/04/2018,5,20.0,14.384615384615385,5.615384615384615
TOWNSEND STREET,07/04/2018,6,20.0,17.833333333333332,2.1666666666666665
TOWNSEND STREET,07/04/2018,7,20.0,19.166666666666668,0.8333333333333334
TOWNSEND STREET,07/04/2018,8,20.0,19.09090909090909,0.9090909090909091
TOWNSEND STREET,07/04/2018,9,20.0,19.846153846153847,0.15384615384615385
TOWNSEND STREET,07/04/2018,10,20.0,19.636363636363637,0.36363636363636365
TOWNSEND STREET,07/04/2018,11,20.0,18.166666666666668,1.8333333333333333
TOWNSEND STREET,07/04/2018,12,20.0,17.916666666666668,2.0833333333333335
TOWNSEND STREET,07/04/2018,13,20.0,16.25,3.75
TOWNSEND STREET,07/04/2018,14,20.0,15.5,4.5
TOWNSEND STREET,07/04/2018,15,20.0,17.833333333333332,2.1666666666666665
TOWNSEND STREET,07/04/2018,16,20.0,19.25,0.75
TOWNSEND STREET,07/04/2018,17,20.0,16.666666666666668,3.3333333333333335
TOWNSEND STREET,07/04/2018,18,20.0,16.666666666666668,3.3333333333333335
TOWNSEND STREET,07/04/2018,19,20.0,15.846153846153847,4.153846153846154
TOWNSEND STREET,07/04/2018,20,20.0,17.0,3.0
TOWNSEND STREET,07/04/2018,21,20.0,16.166666666666668,3.8333333333333335
TOWNSEND STREET,07/04/2018,22,20.0,16.09090909090909,3.909090909090909
TOWNSEND STREET,07/04/2018,23,20.0,12.166666666666666,7.833333333333333
TOWNSEND STREET,08/04/2018,0,20.0,12.0,8.0
TOWNSEND STREET,08/04/2018,1,20.0,12.0,8.0
TOWNSEND STREET,08/04/2018,2,20.0,12.0,8.0
TOWNSEND STREET,08/04/2018,3,20.0,12.0,8.0
TOWNSEND STREET,08/04/2018,4,20.0,12.0,8.0
TOWNSEND STREET,08/04/2018,5,20.0,13.846153846153847,6.153846153846154
TOWNSEND STREET,08/04/2018,6,20.0,16.666666666666668,3.3333333333333335
TOWNSEND STREET,08/04/2018,7,20.0,17.272727272727273,2.727272727272727
TOWNSEND STREET,08/04/2018,8,20.0,17.666666666666668,2.3333333333333335
TOWNSEND STREET,08/04/2018,9,20.0,19.0,1.0
TOWNSEND STREET,08/04/2018,10,20.0,19.666666666666668,0.3333333333333333
TOWNSEND STREET,08/04/2018,11,20.0,19.76923076923077,0.23076923076923078
TOWNSEND STREET,08/04/2018,12,20.0,19.181818181818183,0.8181818181818182
TOWNSEND STREET,08/04/2018,13,20.0,17.583333333333332,2.4166666666666665
TOWNSEND STREET,08/04/2018,14,20.0,16.0,4.0
TOWNSEND STREET,08/04/2018,15,20.0,15.25,4.75
TOWNSEND STREET,08/04/2018,16,20.0,13.916666666666666,6.083333333333333
TOWNSEND STREET,08/04/2018,17,20.0,16.083333333333332,3.9166666666666665
TOWNSEND STREET,08/04/2018,18,20.0,16.0,4.0
TOWNSEND STREET,08/04/2018,19,20.0,14.636363636363637,5.363636363636363
TOWNSEND STREET,08/04/2018,20,20.0,13.666666666666666,6.333333333333333
TOWNSEND STREET,08/04/2018,21,20.0,11.666666666666666,8.333333333333334
TOWNSEND STREET,08/04/2018,22,20.0,10.384615384615385,9.615384615384615
TOWNSEND STREET,08/04/2018,23,20.0,9.0,11.0
TOWNSEND STREET,09/04/2018,0,20.0,9.0,11.0
TOWNSEND STREET,09/04/2018,1,20.0,9.0,11.0
TOWNSEND STREET,09/04/2018,2,20.0,9.0,11.0
TOWNSEND STREET,09/04/2018,3,20.0,9.0,11.0
TOWNSEND STREET,09/04/2018,4,20.0,9.153846153846153,10.846153846153847
TOWNSEND STREET,09/04/2018,5,20.0,12.181818181818182,7.818181818181818
TOWNSEND STREET,09/04/2018,6,20.0,17.083333333333332,2.9166666666666665
TOWNSEND STREET,09/04/2018,7,20.0,16.5,3.5
TOWNSEND STREET,09/04/2018,8,20.0,18.166666666666668,1.8333333333333333
TOWNSEND STREET,09/04/2018,9,20.0,19.384615384615383,0.6153846153846154
TOWNSEND STREET,09/04/2018,10,20.0,19.384615384615383,0.6153846153846154
TOWNSEND STREET,09/04/2018,11,20.0,18.2,1.8
TOWNSEND STREET,09/04/2018,12,20.0,7.0,13.0
TOWNSEND STREET,09/04/2018,13,20.0,7.666666666666667,12.333333333333334
TOWNSEND STREET,09/04/2018,14,20.0,6.416666666666667,13.583333333333334
TOWNSEND STREET,09/04/2018,15,20.0,12.583333333333334,7.416666666666667
TOWNSEND STREET,09/04/2018,16,20.0,16.666666666666668,3.3333333333333335
TOWNSEND STREET,09/04/2018,17,20.0,18.75,1.25
TOWNSEND STREET,09/04/2018,18,20.0,19.083333333333332,0.9166666666666666
TOWNSEND STREET,09/04/2018,19,20.0,19.666666666666668,0.3333333333333333
TOWNSEND STREET,09/04/2018,20,20.0,15.916666666666666,4.083333333333333
TOWNSEND STREET,09/04/2018,21,20.0,11.083333333333334,8.916666666666666
TOWNSEND STREET,09/04/2018,22,20.0,9.615384615384615,10.384615384615385
TOWNSEND STREET,09/04/2018,23,20.0,10.0,10.0
TOWNSEND STREET,10/04/2018,0,20.0,10.0,10.0
TOWNSEND STREET,10/04/2018,1,20.0,10.0,10.0
TOWNSEND STREET,10/04/2018,2,20.0,10.0,10.0
TOWNSEND STREET,10/04/2018,3,20.0,10.0,10.0
TOWNSEND STREET,10/04/2018,4,20.0,9.538461538461538,10.461538461538462
TOWNSEND STREET,10/04/2018,5,20.0,4.454545454545454,15.545454545454545
TOWNSEND STREET,10/04/2018,6,20.0,9.583333333333334,10.416666666666666
TOWNSEND STREET,10/04/2018,7,20.0,12.083333333333334,7.916666666666667
TOWNSEND STREET,10/04/2018,8,20.0,18.833333333333332,1.1666666666666667
TOWNSEND STREET,10/04/2018,9,20.0,16.916666666666668,3.0833333333333335
TOWNSEND STREET,10/04/2018,10,20.0,10.428571428571429,9.571428571428571
TOWNSEND STREET,10/04/2018,11,20.0,9.6,10.4
TOWNSEND STREET,10/04/2018,12,20.0,9.75,10.25
TOWNSEND STREET,10/04/2018,13,20.0,9.833333333333334,10.166666666666666
TOWNSEND STREET,10/04/2018,14,20.0,10.0,10.0
TOWNSEND STREET,10/04/2018,15,20.0,7.166666666666667,12.833333333333334
TOWNSEND STREET,10/04/2018,16,20.0,9.416666666666666,10.583333333333334
TOWNSEND STREET,10/04/2018,17,20.0,16.416666666666668,3.5833333333333335
TOWNSEND STREET,10/04/2018,18,20.0,12.916666666666666,7.083333333333333
TOWNSEND STREET,10/04/2018,19,20.0,14.083333333333334,5.916666666666667
TOWNSEND STREET,10/04/2018,20,20.0,12.0,8.0
TOWNSEND STREET,10/04/2018,21,20.0,3.4615384615384617,16.53846153846154
TOWNSEND STREET,10/04/2018,22,20.0,1.8181818181818181,18.181818181818183
TOWNSEND STREET,10/04/2018,23,20.0,1.0,19.0
TOWNSEND STREET,11/04/2018,0,20.0,1.0,19.0
TOWNSEND STREET,11/04/2018,1,20.0,1.0,19.0
